date,tp,t2m,ssr,str,sp
4/23/1980,7.76,278.1040922,14036706.12,-5206714.504,70415.82135
4/24/1980,19.71,276.6371744,12966105.62,-5279228.229,70215.7907
4/25/1980,12.53,275.9929433,16150748.25,-6796975.175,70469.14019
4/26/1980,8.11,275.8446132,16331435.57,-7035937.548,70772.20845
4/27/1980,7.07,277.2951678,16222639.79,-6255966.381,70691.75874
4/28/1980,14.82,277.4560911,13662900.35,-5259199.752,70621.51657
4/29/1980,15.43,276.9157125,13985090.68,-5462554.634,70695.44119
4/30/1980,13.29,276.9592025,14251172.9,-5461185.487,70749.51149
5/1/1980,8.72,276.7307192,13867879.52,-5394503.014,70904.06198
5/2/1980,2.75,275.6627917,14870349.59,-6032347.362,70991.22753
5/3/1980,2.11,275.9855531,16970527.03,-6757515.164,70843.46056
5/4/1980,2.9,276.5163788,16853627.01,-6737273.966,70703.64778
5/5/1980,3.64,278.2319486,16537097.04,-6137746.996,70640.22773
5/6/1980,14.33,277.8036953,14660151.67,-4944692.831,70635.84833
5/7/1980,9.74,276.1205856,12487097.65,-5154750.328,70662.56993
5/8/1980,6.09,277.1561136,16464547.01,-5987843.117,70753.86432
5/9/1980,7.73,276.6760967,15510580.72,-5776789.612,70754.5684
5/10/1980,9.43,276.6328609,13942797.55,-5501076.064,70633.15151
5/11/1980,5.82,277.7018853,15197250.96,-5505938.993,70638.63746
5/12/1980,10.04,277.3516596,14344912.42,-4917938.146,70563.32363
5/13/1980,8.7,276.5585573,14300857.49,-5225968.71,70744.20739
5/14/1980,2.78,276.3457134,15681442.16,-6093274.232,70865.99043
5/15/1980,3.36,278.0185514,17559108.82,-5883298.5,70816.01989
5/16/1980,7.91,278.2254821,16489013.37,-5509235.482,70714.34117
5/17/1980,9.54,278.3542192,14877916.19,-5149605.558,70473.38495
5/18/1980,11.04,278.3376968,13894215.81,-4728785.73,70464.87468
5/19/1980,10.74,278.0256002,13333575.62,-4670870.479,70616.17903
5/20/1980,5.93,278.853997,14824077.84,-5144260.404,70614.7504
5/21/1980,4.57,279.0159445,15753451.56,-5310879.529,70591.92133
5/22/1980,3.44,279.7809095,17339541.31,-5797889.032,70520.52671
5/23/1980,4.79,279.351599,17187047.49,-5732776.958,70367.18406
5/24/1980,5.48,279.3841644,17011073.58,-5889501.59,70374.70351
5/25/1980,6.77,279.1397416,16325811.47,-5335264.718,70614.89621
5/26/1980,7.32,278.9270432,14380811.3,-4583689.651,70914.84478
5/27/1980,8.68,278.6937661,12194458.29,-4185552.529,70747.55818
5/28/1980,10.19,278.5351069,13259548.52,-4295012.966,70519.68883
5/29/1980,12.14,278.7777526,11800789.22,-4103404.831,70619.74808
5/30/1980,13.93,278.0838367,10644206.99,-3630643.729,70668.94312
5/31/1980,8.38,276.1775718,11938298.93,-5352755.098,70809.43384
6/1/1980,2.03,278.179818,17026881.07,-6506517.998,70859.16214
6/2/1980,5.4,279.0740608,16423572.84,-5639940.571,70895.51336
6/3/1980,5.71,280.114471,17032691.92,-5572884.883,70828.89761
6/4/1980,5.03,281.0527311,17103054.23,-5382410.65,70568.03359
6/5/1980,8.49,280.939504,17042119.46,-5164612.406,70407.19496
6/6/1980,9.79,281.4624602,15391314.66,-4940203.462,70519.63956
6/7/1980,8.85,282.2144414,15997230.12,-4759688.711,70520.43653
6/8/1980,16.35,282.6615058,12972909.52,-3588997.778,70560.39744
6/9/1980,14.03,282.5470497,11229937.43,-3131823.736,70705.24013
6/10/1980,14.85,282.0125349,12540964.74,-3381155.462,70595.38908
6/11/1980,19.05,280.2301509,11651145.74,-3644940.549,70664.60987
6/12/1980,9.31,279.578637,14863250.75,-5362937.227,70831.04442
6/13/1980,2.89,281.3817863,18205306.54,-6156693.312,70826.83132
6/14/1980,5.25,282.2799887,17940770.15,-5447448.833,70732.39709
6/15/1980,9.22,282.7539947,17241319.8,-5132463.496,70618.26334
6/16/1980,9.75,282.4210337,15643321.02,-4960257.338,70545.66063
6/17/1980,16.57,282.1369186,16027828.49,-4935350.427,70481.87377
6/18/1980,25.82,281.9757042,13351281.15,-4331030.251,70641.74626
6/19/1980,22.28,282.3989294,12638794.05,-4173484.505,70692.58376
6/20/1980,15.51,282.0753817,11335368.77,-3512241.762,70841.51622
6/21/1980,7.57,282.6035759,14092914.3,-4040009.322,70829.5884
6/22/1980,9.96,282.7721428,15295287.68,-4475663.832,70682.18675
6/23/1980,15.26,282.6420926,13673569.22,-3869355.76,70785.60228
6/24/1980,12.81,281.7008102,13515063.42,-4312585.423,70876.16567
6/25/1980,5.79,282.7454783,17489637.83,-5802716.38,70737.38187
6/26/1980,4.41,283.3775181,19112078.84,-5838715.007,70548.61598
6/27/1980,5.69,283.7872313,18214712.08,-5266851.957,70511.60404
6/28/1980,5.71,284.0215217,17867139.42,-5218130.67,70479.40112
6/29/1980,4.47,284.6251467,17974189.78,-5133699.339,70410.60759
6/30/1980,5.94,285.1504897,17839276.89,-4938628.148,70458.26102
7/1/1980,12.55,284.906783,16293050.46,-4530408.545,70656.18977
7/2/1980,7.8,284.4760755,15413532.52,-4452755.13,70634.23925
7/3/1980,5.96,284.4964024,17574225.74,-4890143.164,70591.8795
7/4/1980,7.02,284.1295083,17585316.52,-5006769.219,70524.15911
7/5/1980,9.19,284.5068865,15600000.43,-4331155.72,70511.10176
7/6/1980,11.91,284.2045119,14785001.36,-4388972.753,70490.00321
7/7/1980,11.24,284.1301839,14766489.14,-4344692.177,70426.49233
7/8/1980,11.62,284.131273,15710364.34,-4506834.658,70468.10738
7/9/1980,12.18,284.1524471,13356903.97,-3848368.904,70540.27741
7/10/1980,9.73,284.076002,16109935.41,-4338983.243,70617.34147
7/11/1980,13.63,283.796897,15193982.5,-3944020.484,70584.52926
7/12/1980,15.46,282.0546537,13332430.73,-4499550.564,70626.07313
7/13/1980,7.81,283.1529831,16967890.23,-5858432.996,70662.03627
7/14/1980,6.82,283.7945674,17948854.67,-5533500.518,70545.90228
7/15/1980,17.02,284.0372814,13928567.21,-3745579.583,70478.89812
7/16/1980,22.26,283.815211,9616566.954,-2743622.098,70674.63495
7/17/1980,20.77,283.7763727,11312593.32,-2975331.489,70745.74866
7/18/1980,24.41,283.3739682,10435534.08,-2778937.463,70663.63095
7/19/1980,27.15,282.5238596,10905594.6,-3540512.016,70535.1689
7/20/1980,15.53,283.0708322,11316106.12,-3762699.755,70600.68584
7/21/1980,10.46,283.6354384,14854118.68,-4468749.789,70619.35187
7/22/1980,8.59,283.660987,14358964.28,-4225298.889,70523.02627
7/23/1980,10.03,283.8203263,16008875,-4493513.871,70645.00023
7/24/1980,7.76,283.8354569,13959900.9,-4006119.992,70694.4188
7/25/1980,7.22,283.8594379,17814186.78,-5075442.171,70614.50893
7/26/1980,9.63,283.7278484,16408775.04,-4875646.317,70616.96516
7/27/1980,10.97,283.8102417,15163084.58,-4577234.995,70687.21474
7/28/1980,12.52,283.9838632,14138591.37,-4181378.459,70658.17528
7/29/1980,11.67,284.2023194,14401641.68,-3995728.821,70695.26636
7/30/1980,12.43,284.3724652,13596366,-3573653.547,70709.8402
7/31/1980,15.43,284.4768749,13222634.5,-3468199.205,70491.3899
8/1/1980,17.4,284.4357761,11537295.93,-3199276.266,70458.5439
8/2/1980,15.76,283.9822264,10364438.96,-2832786.841,70622.64492
8/3/1980,13.24,284.0102902,11033443.61,-2941014.577,70831.74255
8/4/1980,13.34,283.9723425,13345785.92,-3866820.471,70836.92253
8/5/1980,12.63,283.8382867,13878828.42,-4026753.409,70689.14412
8/6/1980,19.45,283.5034513,12016403.69,-3262544.993,70599.13901
8/7/1980,16.85,283.089221,11195235.41,-3697041.788,70569.11566
8/8/1980,13.54,283.3958653,13827389.44,-4311776.426,70580.96396
8/9/1980,12.16,283.6382636,13954478.97,-4097469.237,70666.91288
8/10/1980,13.91,283.5512994,13082611.7,-3789124.035,70644.57829
8/11/1980,12.4,283.5862516,13336381.61,-3861196.295,70461.08903
8/12/1980,14.63,283.805992,12184192.19,-3504078.973,70553.80848
8/13/1980,14.28,283.7688645,12723814.66,-3757169.536,70592.42097
8/14/1980,15.68,283.7744759,13798766.14,-3859010.709,70601.46164
8/15/1980,21.37,283.7657307,11776360.69,-3496806.671,70608.48346
8/16/1980,22.4,283.2547443,11547271.06,-3577172.96,70657.48341
8/17/1980,17.26,282.8086108,11348992.24,-3672850.269,70592.59737
8/18/1980,15.46,282.7106347,12015010.49,-4009444.248,70557.13469
8/19/1980,8.23,282.8001368,14732608.41,-4816163.961,70644.23574
8/20/1980,4.61,283.1841278,17254101.07,-5417957.849,70732.33262
8/21/1980,4.52,283.7219796,17484222.84,-5367170.538,70716.89353
8/22/1980,9.34,283.8755804,16600551.4,-4966585.586,70641.66146
8/23/1980,11.87,283.6011358,13153455.11,-4016091.065,70678.28287
8/24/1980,9.27,283.3763819,13561199.96,-4126750.02,70526.84113
8/25/1980,10.12,283.6739399,14533464.38,-4360004.159,70513.73576
8/26/1980,9.64,283.4419722,13649548.91,-4205989.842,70555.56363
8/27/1980,8.29,283.6091919,15741526.81,-4659891.266,70582.69259
8/28/1980,8.45,283.0822135,15550162.67,-4912071.427,70701.32923
8/29/1980,5.74,283.357635,15646190.96,-4901297.822,70757.05741
8/30/1980,5.62,283.5427092,16823704.58,-5109237.277,70826.13422
8/31/1980,9.59,283.7317598,14667425.84,-4362979.861,70862.0304
9/1/1980,8.69,283.4640852,12547365.3,-3941887.104,70831.22524
9/2/1980,6.21,283.2962458,15493577.65,-4476339.206,70725.22732
9/3/1980,10.23,282.7480889,15963590.18,-4935299.653,70637.13651
9/4/1980,7.54,282.5354375,14210144.09,-4865545.903,70738.64843
9/5/1980,8.23,282.9343041,15050124.85,-4757918.807,70821.36287
9/6/1980,7.71,282.6875796,14442427.97,-4749672.666,70857.25085
9/7/1980,4.8,282.3449049,16301099.49,-5399776.577,70864.29669
9/8/1980,4.98,282.963295,16723718.88,-5225361.944,70830.35416
9/9/1980,4.97,282.2795024,15509593.55,-5383151.9,70848.66998
9/10/1980,4.13,282.6247608,16474816.68,-5709997.543,70850.3314
9/11/1980,4.99,282.6115011,16118380.11,-5402600.159,70852.67115
9/12/1980,4.95,282.8764373,15366220.17,-5162801.113,70796.32089
9/13/1980,8.89,282.8674454,13484864.03,-4581452.044,70561.26699
9/14/1980,10.34,282.451784,12874943.16,-4498251.777,70516.11895
9/15/1980,6.76,281.9921025,14324959.81,-5095962.368,70697.26311
9/16/1980,4.76,281.7327347,15975080.2,-5655703.176,70971.79569
9/17/1980,10.77,281.7175288,14710631.98,-5256440.007,71018.83332
9/18/1980,7.21,281.6184234,13640392.32,-4894581.33,70845.02838
9/19/1980,7.41,281.6242435,13990287.94,-4787035.446,70817.35038
9/20/1980,7.9,281.4396919,14208367.19,-4814746.066,70851.24185
9/21/1980,5.9,281.2050001,14414497.7,-5113700.485,70949.87378
9/22/1980,7.06,280.7108305,14247513.77,-5155862.13,70938.30519
9/23/1980,10.98,280.1782426,13811242.22,-5103644.78,70945.92772
9/24/1980,11.59,279.3235643,12256499.55,-4860270.086,71120.59703
9/25/1980,7.48,279.6153831,13191198.32,-5120649.169,71153.38866
9/26/1980,9.18,279.7410784,13069334.3,-4835541.47,70946.2799
9/27/1980,12.02,279.1930198,11475568.87,-4437700.69,70767.99365
9/28/1980,11.04,278.6484259,11540933.64,-4674449.47,70794.42499
9/29/1980,5.71,278.983951,13110442.91,-5074285.288,70875.47681
9/30/1980,4.3,278.7961983,13948114.71,-5429850.455,70846.25422
10/1/1980,4.92,278.2807444,14393993.92,-5784320.993,70724.32747
10/2/1980,5.37,277.8550997,14086906.87,-5839025.578,70751.88911
10/3/1980,3.34,277.5356149,14321896.36,-6068210.329,70715.87943
10/4/1980,7.27,277.6029816,13812852.37,-5959309.187,70670.66233
10/5/1980,12.29,277.4007272,11812698.76,-5157583.436,70924.73357
10/6/1980,4.59,276.9888465,12545804.61,-5116707.788,71005.76087
10/7/1980,4.39,275.9619254,13032353.14,-5558872.07,71000.79615
10/8/1980,3.9,274.9181533,12861444.62,-5623777.966,70991.24204
10/9/1980,2.14,275.2224854,13270714.75,-6023064.975,70997.14991
10/10/1980,1.67,275.955037,13038189.16,-5702995.227,70951.69696
10/11/1980,1.32,275.6350978,13321347.72,-6034898.68,70940.06545
10/12/1980,1.41,273.9406462,13416819.07,-6328930.323,70991.50568
10/13/1980,2.24,275.2853722,14468645.97,-6288023.803,70944.4149
10/14/1980,2.4,274.4778085,13840333.52,-6346930.36,70939.43604
10/15/1980,2.43,273.952798,13122745.42,-6041474.996,70967.97167
10/16/1980,1.96,271.7959241,12720459.16,-6097599.725,71031.24495
10/17/1980,1.34,272.734916,12872031.25,-6047487.718,71042.10897
10/18/1980,1.75,273.9300125,13085310.14,-5918116.949,71008.37561
10/19/1980,1.66,274.8178055,12181991.67,-5619128.569,70941.87956
10/20/1980,5.71,276.4749403,10201049.24,-4506708.16,70822.38627
10/21/1980,12.64,275.9056196,7656403.752,-3942231.771,70693.85871
10/22/1980,15.44,275.6616278,8718001.887,-4330965.081,70523.64552
10/23/1980,4.4,271.073868,10173137.57,-5356118.527,70645.11057
10/24/1980,2.58,271.9095422,10791331.24,-5600935.747,70649.07233
10/25/1980,4.25,272.6339876,9989355.114,-5059968.727,70814.0661
10/26/1980,3,272.6376363,9795446.69,-5008004.449,70907.08711
10/27/1980,1.89,272.5458667,10180273.3,-5427173.703,71005.77372
10/28/1980,1.83,271.4335181,10557593.62,-5742094.136,70987.44439
10/29/1980,0.71,269.4346153,11060800.75,-6358594.404,71000.81301
10/30/1980,0.34,269.6349138,11584718.09,-6463133.309,71039.37614
10/31/1980,0.32,269.6126493,11657296.45,-6375570.804,71140.67571
11/1/1980,0.14,270.0780051,11940826.46,-6693254.402,71266.72746
11/2/1980,0.2,272.2637727,12171990.29,-6595242.93,71108.20014
11/3/1980,0.5,272.1213966,11799770.92,-6423841.994,71022.19514
11/4/1980,0.41,271.0189094,11777846.92,-6663856.741,70967.23168
11/5/1980,0.54,271.6133117,11782102.15,-6495633.382,70828.13582
11/6/1980,0.46,271.4418124,11686754.41,-6699649.197,70768.59864
11/7/1980,0.52,271.7498562,11422388.28,-6566291.203,70804.55424
11/8/1980,0.94,271.9210496,11398949.48,-6653414.687,71041.2077
11/9/1980,0.31,268.7201405,12033063.2,-7840165.349,71183.93196
11/10/1980,0.25,270.5182413,12738985.01,-7725093.772,71173.22985
11/11/1980,0.45,269.8624907,12339869.23,-7233231.717,71284.49383
11/12/1980,0.21,268.9073838,12388054.37,-7544091.36,71281.80998
11/13/1980,0.67,270.4811237,12406671.28,-7395721.05,71052.9263
11/14/1980,1.03,268.308632,11119639.46,-6816415.102,70859.46143
11/15/1980,0.8,269.028609,11574638.52,-6787988.736,70953.24829
11/16/1980,0.25,268.1199095,11836854.48,-7630631.486,71091.00937
11/17/1980,0.21,269.1508721,12442527.04,-7837913.593,71070.42157
11/18/1980,0.24,269.5947843,12218827.09,-7582653.34,71006.28531
11/19/1980,0.16,269.2340074,12304555.81,-7958859.348,70859.84235
11/20/1980,1.09,271.1129277,11860108,-6963337.195,70757.20167
11/21/1980,0.48,268.412744,10894798.34,-7194941.6,71017.52508
11/22/1980,0.36,270.3215438,11800210.63,-7261776.369,70843.56342
11/23/1980,1.41,271.5100036,10419935.7,-6041212.961,70582.97123
11/24/1980,3.59,270.8410231,8580920.902,-5202675.253,70707.70173
11/25/1980,1.87,266.6178039,8814595.431,-6292970.68,70778.92459
11/26/1980,0.15,266.6291595,10070904.62,-7307217.659,70740.20806
11/27/1980,0.21,268.9325443,10486056.81,-7153517.338,70805.35782
11/28/1980,0.76,269.1687574,9854176.938,-6156765.293,70833.6643
11/29/1980,1.08,268.4225842,9427311.056,-6036823.316,70811.28234
11/30/1980,1.31,266.9105937,9150006.162,-6096137.33,70967.03925
12/1/1980,0.09,265.7413043,10339090.87,-7530836.388,70925.78769
12/2/1980,0.07,267.0751194,10724420.18,-7797785.84,71021.01541
12/3/1980,0.07,269.050467,10769331.47,-7370810.482,70982.23797
12/4/1980,0.12,269.9935717,10267188.05,-6707877.058,70866.83363
12/5/1980,0.18,270.9199884,10112024.58,-6248990.353,70665.17519
12/6/1980,0.35,270.9054015,9390873.441,-5904264.012,70644.31032
12/7/1980,0.9,270.2193422,9187849.918,-6075753.959,70727.0928
12/8/1980,0.82,269.2155185,9645295.435,-6630918.5,70773.78336
12/9/1980,0.45,267.0607244,10263742.91,-7467224.841,70979.54982
12/10/1980,0.36,267.1491525,10647114.31,-7872505.342,70889.45918
12/11/1980,0.44,266.7404172,10749541.23,-7778738.762,70950.58597
12/12/1980,0.06,266.115627,11075485.59,-8458098.521,71012.45752
12/13/1980,0.29,268.1524053,11001413.73,-7456596.642,70694.59027
12/14/1980,0.48,266.6718485,10241632.64,-7459397.931,70639.81165
12/15/1980,0.66,269.5332454,10349552.87,-7003173.729,70620.09363
12/16/1980,0.77,267.9774273,9423822.648,-6633715.624,70691.29981
12/17/1980,1.01,268.8521294,9533350.745,-6469510.06,70474.52775
12/18/1980,1.3,267.8862228,8240399.054,-6134500.685,70473.03034
12/19/1980,0.71,268.2000196,9086346.273,-6477730.476,70440.74615
12/20/1980,1.29,268.5064217,8696966.885,-5964703.554,70578.37185
12/21/1980,0.65,268.7618784,9095226.346,-6628401.003,70705.80844
12/22/1980,0.36,267.3009927,9632316.11,-7319030.702,70844.14675
12/23/1980,0.35,268.9796211,10155768.75,-6961658.81,70839.29989
12/24/1980,1.27,269.4984213,9320763.805,-5683817.342,70586.87894
12/25/1980,1.95,269.1672646,8055493.971,-4997069.478,70512.35942
12/26/1980,1.82,268.5892986,7744241.989,-5209201.154,70684.96428
12/27/1980,1.43,267.2950947,8343640.455,-5810243.005,70851.88557
12/28/1980,1.35,267.000665,8714911.528,-6135182.264,70897.55463
12/29/1980,0.3,266.438472,9427304.609,-7106574.853,70971.92618
12/30/1980,0.34,267.1606188,9717967.846,-6730993.74,70902.18977
12/31/1980,0.88,267.9893505,9365446.531,-6136677.254,70711.36915
1/1/1981,1.07,265.6897086,9135074.627,-6609345.597,70627.51848
1/2/1981,0.6,264.4602863,9340194.418,-7309527.384,70549.73596
1/3/1981,0.82,265.8381996,9977434.361,-6962986.219,70487.76552
1/4/1981,2.7,266.4637705,8768725.906,-5605275.208,70267.42101
1/5/1981,3.33,264.099071,7438794.54,-5355281.266,70372.89026
1/6/1981,2.01,263.6576259,8334041.286,-5905555.769,70245.67641
1/7/1981,4.55,265.0017167,7536797.027,-4929606.444,70140.47374
1/8/1981,6.31,265.3361793,6115947.417,-4030662.832,70107.65046
1/9/1981,3.65,263.0438972,6999480.18,-5234149.042,70499.79445
1/10/1981,0.77,260.4049788,8197478.505,-6374767.787,70697.23219
1/11/1981,0.23,261.0219007,9457370.813,-7178157.782,70834.36281
1/12/1981,0.63,265.0785549,9471821.882,-6034865.278,70836.18233
1/13/1981,1.62,264.0390124,6460805.042,-4722261.462,70793.90567
1/14/1981,2.33,262.7779264,8227733.708,-5678797.149,70737.50597
1/15/1981,0.66,260.7431426,8664630.088,-6952972.276,70954.70346
1/16/1981,0.02,261.1927417,10268597.1,-8165642.849,71148.81429
1/17/1981,0.02,263.0676191,10632029.16,-7962844.999,71154.01749
1/18/1981,0.07,264.7787345,10708555.11,-7426496.365,70805.46414
1/19/1981,0.63,266.4047604,9901978.458,-5901481.998,70493.38674
1/20/1981,1.94,264.9274726,8412709.149,-5285808.612,70559.58076
1/21/1981,0.19,261.8005794,9872035.072,-7365753.68,70587.61434
1/22/1981,1.24,265.4693144,9886451.861,-6113038.124,70334.7926
1/23/1981,4.23,264.0311792,8211110.286,-5120825.897,70214.22464
1/24/1981,2.79,264.1188431,8432560.316,-5457115.285,70508.19058
1/25/1981,3.35,265.7546332,8089559.229,-4713788.028,70604.1703
1/26/1981,4.1,263.9764337,6430250.984,-4500054.544,70693.49685
1/27/1981,1.92,262.0949911,8636898.185,-5944039.829,70767.58624
1/28/1981,0.66,262.3619227,9214647.648,-6308587.31,70811.52197
1/29/1981,0.39,264.5276287,9773316.675,-6620259.178,70522.85579
1/30/1981,2.28,265.5263062,8475822.959,-4989306.485,70268.17116
1/31/1981,4.93,265.5182911,7004775.737,-4463671.428,70300.50366
2/1/1981,4.36,265.3404982,8050808.648,-5059969.043,70420.24288
2/2/1981,5.74,263.9105265,7953551.074,-4922469.064,70529.44184
2/3/1981,1.59,263.3666778,8864314.621,-6302897.073,70675.53175
2/4/1981,0.63,265.1952281,9226592.111,-5942437.14,70653.50909
2/5/1981,0.41,265.9908426,9946644.204,-6331722.261,70828.84565
2/6/1981,0.4,267.0241641,10277160.29,-6390909.705,70894.71304
2/7/1981,2.7,267.6284997,9938354.538,-5360450.728,70475.58106
2/8/1981,5.74,264.7634955,9022523.651,-5692743.925,70415.03291
2/9/1981,3.18,264.6248099,9271955.889,-5815390.725,70443.58901
2/10/1981,1.49,264.0826165,9908662.982,-6133494.848,70449.85966
2/11/1981,5.22,264.6275677,7738556.933,-5036195.686,70228.9777
2/12/1981,2.82,264.7243365,8513757.371,-5847153.282,70278.87705
2/13/1981,0.36,265.9460877,9180929.987,-6035227.577,70435.54925
2/14/1981,0.28,266.9973426,10840956.91,-6556697.646,70427.77762
2/15/1981,1.13,265.6709694,10432972.83,-6164837.241,70346.41472
2/16/1981,0.93,267.8817507,10163206.88,-6170219.947,70497.46014
2/17/1981,1.79,268.0994892,9610327.851,-5725510.693,70596.38802
2/18/1981,2.47,268.6522391,9796829.923,-5752179.305,70457.49174
2/19/1981,1.69,267.1948496,10299804.56,-6354649.076,70693.63747
2/20/1981,0.44,269.0981968,12097781.15,-7129595.649,70665.8283
2/21/1981,1.58,270.1286438,11886878.03,-6318044.808,70593.80359
2/22/1981,4.1,268.857854,11016706.93,-6289267.347,70542.45194
2/23/1981,1.73,268.5665697,11835339.78,-7273793.641,70738.93275
2/24/1981,1.11,270.3092054,12252158.11,-6818659.466,70718.32345
2/25/1981,1.79,270.3952659,11601766.71,-6190611.621,70676.5001
2/26/1981,4,270.2866508,11151475.39,-6046778.515,70585.74702
2/27/1981,4.89,269.8653464,10617253.88,-5821262.855,70567.94166
2/28/1981,7.07,270.8697953,10614246.75,-5506023.753,70337.61215
3/1/1981,7.81,270.2759055,10885653.11,-5720094.057,70345.99293
3/2/1981,8.46,269.895125,10786181.4,-5939705.222,70288.00605
3/3/1981,8.22,268.5307043,11162927.95,-6026075.345,70550.12683
3/4/1981,1.5,265.2733056,12468999.93,-8198050.65,71001.12138
3/5/1981,0.1,267.5264998,13730032.89,-8104755.358,71043.53392
3/6/1981,0.3,269.3724215,14048053.23,-7627295.456,71015.56369
3/7/1981,1.64,270.8166683,12749437.7,-6199770.775,70974.8628
3/8/1981,4.43,270.1714697,11378510.21,-5695023.955,70613.19955
3/9/1981,7.98,269.8708623,10872638.65,-5855451.688,70615.79072
3/10/1981,5.46,269.7679708,11432314.98,-5865728.705,70543.62958
3/11/1981,5.71,268.8675043,11822244.75,-6114090.982,70576.69647
3/12/1981,5.7,268.3181118,11238784.39,-5997762.98,70686.44483
3/13/1981,5.31,269.2032138,10997933.54,-5413586.559,70753.48641
3/14/1981,4.3,268.7655961,11191336.36,-5550605.035,70832.79696
3/15/1981,2.75,267.7419672,10950604.07,-6137657.632,71003.26674
3/16/1981,1.46,270.2144406,12228239.98,-5845985.779,70770.29892
3/17/1981,6.85,271.1243902,10836581.94,-4709237.379,70311.28859
3/18/1981,5.42,269.3957849,11177915.68,-5719301.218,70520.74698
3/19/1981,0.58,268.4766299,12338043.23,-7215505.856,70678.53039
3/20/1981,1.02,271.9206202,13825155.47,-6721535.302,70637.02559
3/21/1981,3.72,272.8114645,11944861.67,-5024808.817,70625.39224
3/22/1981,4.28,272.2006265,11325461.95,-5280580.139,70327.90404
3/23/1981,7.06,270.2010849,12184956.27,-6386253.494,70137.78867
3/24/1981,5.39,269.7368303,13096696.38,-6506252.596,70397.03974
3/25/1981,2.49,267.86068,13006335.34,-6923403.484,70606.77041
3/26/1981,1.65,269.4626783,13304090.23,-6594290.85,70470.94713
3/27/1981,4.71,269.3425975,11663954.32,-5566157.313,70359.88447
3/28/1981,5.42,268.3774854,10737518.29,-5259704.623,70494.16907
3/29/1981,1.73,269.1072878,12146489.14,-6305747.291,70682.19402
3/30/1981,0.81,270.035287,13541326.11,-7031357.672,70765.19669
3/31/1981,1.77,271.7306873,14063763.18,-6244051.063,70510.65382
4/1/1981,8.68,272.7044124,11480983.82,-4664164.941,70248.87374
4/2/1981,10.74,271.0035968,9363635.082,-4420813.7,70519.25699
4/3/1981,3.77,272.4232082,12253666.77,-5399527.215,70536.44515
4/4/1981,5.48,273.0014777,11482720.43,-5037405.892,70329.42109
4/5/1981,10.93,272.9250686,10914689.52,-4745356.143,70091.7351
4/6/1981,10.48,272.1707459,12192629.29,-5603240.051,70151.59007
4/7/1981,5.25,271.4086942,14211227.8,-6472355.211,70437.76572
4/8/1981,1.61,271.3841289,14635053.5,-7097751.49,70624.17435
4/9/1981,1.75,272.3888078,14665564.82,-6707809.135,70582.59222
4/10/1981,6.12,272.1112888,12475516.13,-5632709.178,70476.89703
4/11/1981,4.03,270.2102571,11678136.62,-6465588.643,70656.09144
4/12/1981,2.65,271.0526594,15066990.9,-7350985.613,70650.89
4/13/1981,1.67,270.9037023,13736072.63,-7029130.91,70785.99919
4/14/1981,0.68,272.4723716,15937916.67,-7140166.231,70817.19673
4/15/1981,0.45,275.0691063,16428663.08,-6855727.961,70781.71715
4/16/1981,3.77,275.3551787,14414888.37,-5760256.81,70729.94336
4/17/1981,9.53,275.8500708,13646910.29,-5008800.319,70475.2612
4/18/1981,11.99,275.1314375,11044388.18,-4450359.803,70479.49649
4/19/1981,12.88,274.5089743,9616339.362,-3904610.23,70737.1934
4/20/1981,4.35,272.5649356,10366096.83,-4961744.938,70929.09235
4/21/1981,1.01,272.0746624,14986653.56,-7682533.749,70782.20076
4/22/1981,0.43,274.2765614,16162518.06,-7535424.999,70668.15952
4/23/1981,2.31,275.6121159,15197143.72,-6083528.808,70793.41813
4/24/1981,2.78,275.1956685,14960731.67,-5808915.172,70891.60128
4/25/1981,3.38,275.4267714,15289233.49,-6070194.806,70971.36076
4/26/1981,3.28,274.9247511,15366420.91,-6104527.022,70920.00293
4/27/1981,2.95,273.8836672,15462672.89,-6226818.883,70989.35591
4/28/1981,2.42,273.1154587,15806127.21,-6856032.366,70968.61626
4/29/1981,1.64,274.275874,15498963.46,-6470608.897,70845.06783
4/30/1981,2.52,274.5765895,15931839.89,-6466485.758,70778.76856
5/1/1981,5.02,276.7219137,15572862.22,-5720462.83,70917.66144
5/2/1981,6.01,276.4061167,13963936.76,-5165605.666,70974.38765
5/3/1981,5.5,275.5882188,13526776.76,-5483681.856,70979.08192
5/4/1981,2.24,274.9438619,14955983.61,-6770874.71,71070.43968
5/5/1981,0.74,275.0371152,18175685.6,-7806090.709,71035.03038
5/6/1981,0.59,275.7091869,18863637.03,-7899751.477,70998.04731
5/7/1981,1.47,276.7725925,18197808.96,-7261621.425,70898.83719
5/8/1981,3.2,276.9424622,17737674.26,-6649638.668,70793.2564
5/9/1981,1.83,277.5524985,18247277.86,-6507108.883,70730.17426
5/10/1981,2.6,277.9482124,17376705.15,-6154240.552,70577.3654
5/11/1981,4.12,278.4911737,16891023.91,-5869630.345,70551.16056
5/12/1981,8.15,277.7632742,16106564.95,-5706327.176,70414.0631
5/13/1981,8.73,277.739832,16618484.48,-5830256.196,70461.2535
5/14/1981,3.77,276.9706629,16048351.97,-6732489.759,70681.66475
5/15/1981,1.61,278.2705016,18354463.33,-6831874.342,70549.16374
5/16/1981,10.64,278.890165,15168390.39,-5259156.526,70407.51915
