date,d2m,t2m,ssr,str,tp,sp
9/3/1988,297.481158,298.6028903,8131957.036,-954349.23,18.2979183,99979.41282
9/4/1988,297.4729782,297.7971937,1870374.998,-759749.2458,24.56286484,99990.69725
9/5/1988,297.6779139,298.3343239,5499688.463,-902721.8351,20.89135768,99931.04589
9/6/1988,297.7587306,298.908964,8530117.723,-1322818.199,4.82277779,99839.04188
9/7/1988,297.5287987,298.5258877,8739093.674,-953897.2744,7.726965744,99724.47384
9/8/1988,297.2691752,298.1655653,6274931.276,-883956.6328,9.288126149,99952.20992
9/9/1988,297.6118613,299.1955626,1.03E+07,-2075210.94,5.839305614,100141.1337
9/10/1988,297.9669235,299.9624572,1.34E+07,-2247328.286,11.08476902,100158.4448
9/11/1988,297.9373222,299.9708284,1.36E+07,-2205265.373,11.02187468,100052.932
9/12/1988,297.8413664,298.7728574,7163037.967,-1508685.763,15.80001916,100003.786
9/13/1988,297.7074855,299.0879345,8997752.287,-1540127.604,13.70416984,100076.6118
9/14/1988,297.8228125,299.5719761,1.24E+07,-2367443.173,8.015808281,100021.0282
9/15/1988,297.6554267,299.4226998,1.32E+07,-2447292.534,14.00834668,99791.23128
9/16/1988,297.8627457,298.9256896,1.08E+07,-2161888.031,20.49298262,99724.54898
9/17/1988,298.4483386,301.5359953,1.71E+07,-2920524.442,0.801626008,99781.50515
9/18/1988,299.4748085,302.5491561,1.77E+07,-3201372.043,1.054945481,99964.5527
9/19/1988,299.1868376,301.2482104,1.40E+07,-2203346.985,13.71704393,100061.2165
9/20/1988,298.8397196,300.7498528,1.40E+07,-2550318.949,9.449478463,99864.08863
9/21/1988,298.0618454,300.4523975,1.54E+07,-2706668.791,6.028657593,99742.58061
9/22/1988,297.976842,300.7594397,1.63E+07,-3171107.065,5.398304749,99732.17103
9/23/1988,298.228224,301.25056,1.61E+07,-3202588.09,0.912719168,99932.23588
9/24/1988,298.7965211,301.3912059,1.54E+07,-2860972.644,4.416419983,100055.7688
9/25/1988,298.5564388,300.5084468,1.17E+07,-2327719.192,7.57754037,100063.996
9/26/1988,298.0854326,300.3656814,1.27E+07,-2295100.012,3.691342309,99845.0661
9/27/1988,298.0341492,300.2710174,1.26E+07,-2315245.746,1.130048314,99570.86188
9/28/1988,297.9058458,300.5575494,1.35E+07,-2408343.958,1.992629017,99606.02135
9/29/1988,297.955577,300.0092144,1.36E+07,-2775058.727,5.033078827,99764.22832
9/30/1988,298.4346704,300.3998832,1.55E+07,-2739632.891,18.46120568,99779.98221
10/1/1988,297.824058,299.7909839,1.29E+07,-2483932.681,13.1544089,99949.48016
10/2/1988,297.5050714,299.937804,1.33E+07,-2771603.016,3.502029658,100059.0586
10/3/1988,297.597443,299.1551459,1.01E+07,-2186054.457,10.11642282,100047.5729
10/4/1988,297.6803758,299.1203036,1.09E+07,-1712067.773,13.33045157,100019.049
10/5/1988,297.9795479,299.0285864,8536639.431,-1336997.244,9.748254413,99810.17899
10/6/1988,297.4644507,298.4910518,7625897.774,-1142626.018,8.475180728,99581.08169
10/7/1988,295.7669041,299.3024052,1.51E+07,-4413137.459,0.250333739,99809.89364
10/8/1988,293.1242486,298.5397444,1.79E+07,-5805696.031,0.001929856,100013.8047
10/9/1988,293.3488266,298.703789,1.78E+07,-5351062.466,8.64E-04,100155.1154
10/10/1988,294.7609581,299.5996045,1.61E+07,-4028342.234,0.001724719,100070.065
10/11/1988,297.1126198,300.1868345,1.37E+07,-2594478.302,3.91001945,99918.71216
10/12/1988,297.772672,299.1950462,1.06E+07,-1886429.353,13.38713788,99904.1449
10/13/1988,297.1541902,297.9678242,4998422.677,-1284777.612,33.01720665,99950.7879
10/14/1988,297.2082005,299.0005862,1.18E+07,-2328483.743,3.520667888,99903.50524
10/15/1988,296.9553923,299.8424042,1.42E+07,-3684572.421,0.608457388,100018.462
10/16/1988,296.7685958,300.2869454,1.54E+07,-3524745.459,0.60614545,99999.9709
10/17/1988,297.8203704,299.7906736,1.30E+07,-2613648.69,4.418941625,99840.61012
10/18/1988,298.2715023,299.766346,1.28E+07,-2211399.648,24.96512571,99784.80067
10/19/1988,296.0756722,296.9632169,3061929.01,-1155542.408,95.2741579,99973.42363
10/20/1988,295.9949767,297.2735927,6589861.359,-1715432.819,13.99743708,100356.2015
10/21/1988,295.89577,298.5097181,1.24E+07,-3129930.784,0.249585244,100393.5554
10/22/1988,294.7655562,298.1829145,1.54E+07,-5155236.242,0.003148238,100322.5989
10/23/1988,294.6395971,298.2724215,1.70E+07,-6052404.561,0.006253461,100222.4349
10/24/1988,294.6818441,298.4214153,1.65E+07,-5536169.636,0.001591182,100176.7249
10/25/1988,294.4637116,298.3495341,1.58E+07,-4859502.568,0.079336183,100108.3516
10/26/1988,294.6447874,298.42333,1.53E+07,-4540936.815,0.090940407,100227.7965
10/27/1988,295.3298196,298.8062685,1.55E+07,-4555325.003,0.227836604,100276.6524
10/28/1988,295.1066367,299.2513984,1.61E+07,-5395462.734,1.48E-05,100361.4281
10/29/1988,295.4879281,299.3451009,1.58E+07,-4759710.217,0.380175323,100325.2667
10/30/1988,295.7760563,299.0802737,1.48E+07,-4191540.108,0.728746401,100413.1631
10/31/1988,294.4728454,298.1862096,1.43E+07,-4645309.758,0.274951073,100586.537
11/1/1988,292.5842618,298.1252486,1.61E+07,-6413227.423,0.001285942,100742.1867
11/2/1988,292.7810362,298.0056651,1.56E+07,-5842241.233,0.00255021,100772.0647
11/3/1988,293.4553573,297.2393679,1.14E+07,-4389534.872,0.001058971,100750.174
11/4/1988,293.0822778,297.3992592,1.49E+07,-5476254.487,0.00250401,100718.4362
11/5/1988,293.0861339,297.7977881,1.47E+07,-5102404.909,0.020044702,100771.4227
